nombre,precio,rating,reseñas,link,producto
"Pink Power, taladro eléctrico de 4,8 Volt, recargable, juego de desarmadores con nivel de burbuja.",25.99,4.6,2464,https://www.amazon.com.co/-/es/taladro-el%C3%A9ctrico-recargable-desarmadores-burbuja/dp/B00VQLBSR6/ref=sr_1_206?dib=eyJ2IjoiMSJ9.HEedezgiA5JjPysfycIUF4DSXavaEx8jMbqvk_4EC0VKpiRGHb1MbJ7zsWgsqLOK6xsVzfTkwk7t1rfIUIyXCXl6M92xXfP2yZMWykNXMe6iIaMC3UHK54CdaQDNbwYl4GHY4lKnk4Fd-dk_wPhD9gKGc72l2F-oXCcv0uhB9zUUe1naNYyfctBNwVRfM37gH24hkspsBRHWizxg7xI1vMOdoxFi3e464EMnUlOY3mXpxgC_D_Zxqi_ZL0c_fZxDK8oYRG07HpEXCgd_5pzuhEjynJlhFKlJkeaIL-_aw-k.FjIagwmirQX0nklbiQTCz4qh78EV7Vi5L9oPr95Clrg&dib_tag=se&keywords=atornillador+el%C3%A9ctrico&qid=1748048363&sr=8-206,atornillador electrico
Anuncio Patrocinado - Hi-Spec Destornillador eléctrico 27pc 3.6V rosa USB pequeño juego de destornilladores eléctricos. Inalámbrico y recargable con juego de puntas de controlador,19.94,4.4,10945,https://www.amazon.com.co/-/es/sspa/click?ie=UTF8&spc=MTo0MDE4ODMxOTc0MzkxODUwOjE3NDgwNDgzNzg6c3BfYXRmX25leHQ6MjAwMTUyMjU0MDU5MDk4OjowOjo&url=%2FDestornillador-destornilladores-el%25C3%25A9ctricos-Inal%25C3%25A1mbrico-controlador%2Fdp%2FB013PTOXA0%2Fref%3Dsr_1_49_sspa%3Fdib%3DeyJ2IjoiMSJ9.8QqRbXho9tut_e050IZrqQPwqBxpToyd10xNfCmxCudkDHPak46aqSaIFhJMnA-e1DzbBBGsfjo2oo7EphkYGBicSnMOJw9rr3_YT4eGw11S_d29bV5cIlcBgW37YL7EdIdAdPxBsWeXsf__A6YcBVYkU9wXXXgQZxyDR19OJbapAGVng29Mlo4Uvw_tLcFp6CNoDfapokBDzgFR2p_MI-fZWTetpRhe3FcMqQgG1nFC-Wix7OKWw_8uVyaNpfi2zgMT8lRjtKhvKuPVdz2X8mnCouUj6SGZebizlHi1V94.jV2pbZUyrOEDKBDPBZmp-ht93GdLptrLWylqawaFaWM%26dib_tag%3Dse%26keywords%3Datornillador%2Bmanual%26qid%3D1748048378%26sr%3D8-49-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,atornillador manual
"Anuncio Patrocinado - Navegando Juego de destornilladores magnéticos de 6 piezas con acero Cr-V, mango antideslizante para reparación del hogar, electrónica, carpintería – Phillips y puntas ranuradas (PH2, PH1, PH0, 0.236",9.99,4.7,14,https://www.amazon.com.co/-/es/sspa/click?ie=UTF8&spc=MTo0MDE4ODMxOTc0MzkxODUwOjE3NDgwNDgzNzg6c3BfYXRmX25leHQ6MzAwNzU5MDIzNTU3NzAyOjowOjo&url=%2Fdestornilladores-magn%25C3%25A9ticos-antideslizante-electr%25C3%25B3nica-carpinter%25C3%25ADa%2Fdp%2FB0DZFWZ33L%2Fref%3Dsr_1_50_sspa%3Fdib%3DeyJ2IjoiMSJ9.8QqRbXho9tut_e050IZrqQPwqBxpToyd10xNfCmxCudkDHPak46aqSaIFhJMnA-e1DzbBBGsfjo2oo7EphkYGBicSnMOJw9rr3_YT4eGw11S_d29bV5cIlcBgW37YL7EdIdAdPxBsWeXsf__A6YcBVYkU9wXXXgQZxyDR19OJbapAGVng29Mlo4Uvw_tLcFp6CNoDfapokBDzgFR2p_MI-fZWTetpRhe3FcMqQgG1nFC-Wix7OKWw_8uVyaNpfi2zgMT8lRjtKhvKuPVdz2X8mnCouUj6SGZebizlHi1V94.jV2pbZUyrOEDKBDPBZmp-ht93GdLptrLWylqawaFaWM%26dib_tag%3Dse%26keywords%3Datornillador%2Bmanual%26qid%3D1748048378%26sr%3D8-50-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,atornillador manual
"Anuncio Patrocinado - Juego de destornilladores eléctricos de 4 V, 5 N.m con batería de iones de litio de 2000 mAh, portabrocas hexagonal magnético de 1/4 pulgadas, cable de carga USB-C, 18 puntas de controlador para",22.79,4.6,87,https://www.amazon.com.co/-/es/sspa/click?ie=UTF8&spc=MTo0MDE4ODMxOTc0MzkxODUwOjE3NDgwNDgzNzg6c3BfYXRmX25leHQ6MzAwNzA0MDgwODc0NTAyOjowOjo&url=%2Fdestornilladores-el%25C3%25A9ctricos-portabrocas-hexagonal-controlador%2Fdp%2FB0DGP6DKQY%2Fref%3Dsr_1_51_sspa%3Fdib%3DeyJ2IjoiMSJ9.8QqRbXho9tut_e050IZrqQPwqBxpToyd10xNfCmxCudkDHPak46aqSaIFhJMnA-e1DzbBBGsfjo2oo7EphkYGBicSnMOJw9rr3_YT4eGw11S_d29bV5cIlcBgW37YL7EdIdAdPxBsWeXsf__A6YcBVYkU9wXXXgQZxyDR19OJbapAGVng29Mlo4Uvw_tLcFp6CNoDfapokBDzgFR2p_MI-fZWTetpRhe3FcMqQgG1nFC-Wix7OKWw_8uVyaNpfi2zgMT8lRjtKhvKuPVdz2X8mnCouUj6SGZebizlHi1V94.jV2pbZUyrOEDKBDPBZmp-ht93GdLptrLWylqawaFaWM%26dib_tag%3Dse%26keywords%3Datornillador%2Bmanual%26qid%3D1748048378%26sr%3D8-51-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,atornillador manual
"Anuncio Patrocinado - Destornillador Phillips Stubby de 4 piezas, destornillador Phillips corto #2 magnético, destornillador de bolsillo pequeño para reparación de bricolaje",9.39,4.8,22,https://www.amazon.com.co/-/es/sspa/click?ie=UTF8&spc=MTo0MDE4ODMxOTc0MzkxODUwOjE3NDgwNDgzNzg6c3BfYXRmX25leHQ6MzAwMTM3OTY4OTA2ODAyOjowOjo&url=%2FPANSHIYON-Destornillador-destornillador-magn%25C3%25A9tico-reparaci%25C3%25B3n%2Fdp%2FB0CQJ2V79H%2Fref%3Dsr_1_52_sspa%3Fdib%3DeyJ2IjoiMSJ9.8QqRbXho9tut_e050IZrqQPwqBxpToyd10xNfCmxCudkDHPak46aqSaIFhJMnA-e1DzbBBGsfjo2oo7EphkYGBicSnMOJw9rr3_YT4eGw11S_d29bV5cIlcBgW37YL7EdIdAdPxBsWeXsf__A6YcBVYkU9wXXXgQZxyDR19OJbapAGVng29Mlo4Uvw_tLcFp6CNoDfapokBDzgFR2p_MI-fZWTetpRhe3FcMqQgG1nFC-Wix7OKWw_8uVyaNpfi2zgMT8lRjtKhvKuPVdz2X8mnCouUj6SGZebizlHi1V94.jV2pbZUyrOEDKBDPBZmp-ht93GdLptrLWylqawaFaWM%26dib_tag%3Dse%26keywords%3Datornillador%2Bmanual%26qid%3D1748048378%26sr%3D8-52-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,atornillador manual
"XLX Destornillador eléctrico inalámbrico de 3.7 V, recargable portátil, mini dispositivo giratorio para el hogar, manual automático todo en uno con luz LED y cable de carga USB tipo C, color negro",16.99,4.8,13,https://www.amazon.com.co/-/es/Destornillador-inal%C3%A1mbrico-recargable-dispositivo-autom%C3%A1tico/dp/B0DY1G4ZXW/ref=sr_1_53?dib=eyJ2IjoiMSJ9.8QqRbXho9tut_e050IZrqQPwqBxpToyd10xNfCmxCudkDHPak46aqSaIFhJMnA-e1DzbBBGsfjo2oo7EphkYGBicSnMOJw9rr3_YT4eGw11S_d29bV5cIlcBgW37YL7EdIdAdPxBsWeXsf__A6YcBVYkU9wXXXgQZxyDR19OJbapAGVng29Mlo4Uvw_tLcFp6CNoDfapokBDzgFR2p_MI-fZWTetpRhe3FcMqQgG1nFC-Wix7OKWw_8uVyaNpfi2zgMT8lRjtKhvKuPVdz2X8mnCouUj6SGZebizlHi1V94.jV2pbZUyrOEDKBDPBZmp-ht93GdLptrLWylqawaFaWM&dib_tag=se&keywords=atornillador+manual&qid=1748048378&sr=8-53,atornillador manual
"Destornillador eléctrico inalámbrico, destornillador eléctrico recargable de 3.6 V con 47 accesorios, carga USB, pistola de tornillo de 3 Nm, mini juego de destornilladores de transporte con luz LED",19.99,4.4,592,https://www.amazon.com.co/-/es/Destornillador-inal%C3%A1mbrico-destornillador-recargable-destornilladores/dp/B09SPTJQLK/ref=sr_1_54?dib=eyJ2IjoiMSJ9.8QqRbXho9tut_e050IZrqQPwqBxpToyd10xNfCmxCudkDHPak46aqSaIFhJMnA-e1DzbBBGsfjo2oo7EphkYGBicSnMOJw9rr3_YT4eGw11S_d29bV5cIlcBgW37YL7EdIdAdPxBsWeXsf__A6YcBVYkU9wXXXgQZxyDR19OJbapAGVng29Mlo4Uvw_tLcFp6CNoDfapokBDzgFR2p_MI-fZWTetpRhe3FcMqQgG1nFC-Wix7OKWw_8uVyaNpfi2zgMT8lRjtKhvKuPVdz2X8mnCouUj6SGZebizlHi1V94.jV2pbZUyrOEDKBDPBZmp-ht93GdLptrLWylqawaFaWM&dib_tag=se&keywords=atornillador+manual&qid=1748048378&sr=8-54,atornillador manual
"EZARC Juego de destornilladores eléctricos, destornillador inalámbrico 181 en 1, 3 ajustes de par con 160 puntas de precisión magnéticas, kit de herramientas de reparación de destornilladores",56.07,4.3,340,https://www.amazon.com.co/-/es/destornilladores-el%C3%A9ctricos-destornillador-inal%C3%A1mbrico-herramientas/dp/B0CWNDD3QM/ref=sr_1_55?dib=eyJ2IjoiMSJ9.8QqRbXho9tut_e050IZrqQPwqBxpToyd10xNfCmxCudkDHPak46aqSaIFhJMnA-e1DzbBBGsfjo2oo7EphkYGBicSnMOJw9rr3_YT4eGw11S_d29bV5cIlcBgW37YL7EdIdAdPxBsWeXsf__A6YcBVYkU9wXXXgQZxyDR19OJbapAGVng29Mlo4Uvw_tLcFp6CNoDfapokBDzgFR2p_MI-fZWTetpRhe3FcMqQgG1nFC-Wix7OKWw_8uVyaNpfi2zgMT8lRjtKhvKuPVdz2X8mnCouUj6SGZebizlHi1V94.jV2pbZUyrOEDKBDPBZmp-ht93GdLptrLWylqawaFaWM&dib_tag=se&keywords=atornillador+manual&qid=1748048378&sr=8-55,atornillador manual
"HOTO Destornillador eléctrico recargable, juego de destornilladores inalámbricos de 3.6 V USB-C, 3 ajustes de par, batería de 1500 mAh, luz LED y 12 puntas de metal S2 para reparaciones de",59.99,4.7,2734,https://www.amazon.com.co/-/es/Destornillador-recargable-destornilladores-inal%C3%A1mbricos-reparaciones/dp/B08Z74BLX9/ref=sr_1_56?dib=eyJ2IjoiMSJ9.8QqRbXho9tut_e050IZrqQPwqBxpToyd10xNfCmxCudkDHPak46aqSaIFhJMnA-e1DzbBBGsfjo2oo7EphkYGBicSnMOJw9rr3_YT4eGw11S_d29bV5cIlcBgW37YL7EdIdAdPxBsWeXsf__A6YcBVYkU9wXXXgQZxyDR19OJbapAGVng29Mlo4Uvw_tLcFp6CNoDfapokBDzgFR2p_MI-fZWTetpRhe3FcMqQgG1nFC-Wix7OKWw_8uVyaNpfi2zgMT8lRjtKhvKuPVdz2X8mnCouUj6SGZebizlHi1V94.jV2pbZUyrOEDKBDPBZmp-ht93GdLptrLWylqawaFaWM&dib_tag=se&keywords=atornillador+manual&qid=1748048378&sr=8-56,atornillador manual
"Juego de destornilladores de impacto manual de 1/2 pulgadas, 12 destornilladores de impacto S2 de acero mucho más duradero, desenganche, sujetadores oxidados o pernos congelados, juego de",23.99,4.5,324,https://www.amazon.com.co/-/es/JIXINLAR-destornilladores-desenganche-sujetadores-congelados/dp/B0BKSR1RY1/ref=sr_1_57?dib=eyJ2IjoiMSJ9.8QqRbXho9tut_e050IZrqQPwqBxpToyd10xNfCmxCudkDHPak46aqSaIFhJMnA-e1DzbBBGsfjo2oo7EphkYGBicSnMOJw9rr3_YT4eGw11S_d29bV5cIlcBgW37YL7EdIdAdPxBsWeXsf__A6YcBVYkU9wXXXgQZxyDR19OJbapAGVng29Mlo4Uvw_tLcFp6CNoDfapokBDzgFR2p_MI-fZWTetpRhe3FcMqQgG1nFC-Wix7OKWw_8uVyaNpfi2zgMT8lRjtKhvKuPVdz2X8mnCouUj6SGZebizlHi1V94.jV2pbZUyrOEDKBDPBZmp-ht93GdLptrLWylqawaFaWM&dib_tag=se&keywords=atornillador+manual&qid=1748048378&sr=8-57,atornillador manual
"CRAFTSMAN Destornillador de impacto manual, juego de 3/8 pulgadas (CMMT14104)",21.44,4.7,3005,https://www.amazon.com.co/-/es/CRAFTSMAN-Destornillador-impacto-pulgadas-CMMT14104/dp/B07R96M9VW/ref=sr_1_58?dib=eyJ2IjoiMSJ9.8QqRbXho9tut_e050IZrqQPwqBxpToyd10xNfCmxCudkDHPak46aqSaIFhJMnA-e1DzbBBGsfjo2oo7EphkYGBicSnMOJw9rr3_YT4eGw11S_d29bV5cIlcBgW37YL7EdIdAdPxBsWeXsf__A6YcBVYkU9wXXXgQZxyDR19OJbapAGVng29Mlo4Uvw_tLcFp6CNoDfapokBDzgFR2p_MI-fZWTetpRhe3FcMqQgG1nFC-Wix7OKWw_8uVyaNpfi2zgMT8lRjtKhvKuPVdz2X8mnCouUj6SGZebizlHi1V94.jV2pbZUyrOEDKBDPBZmp-ht93GdLptrLWylqawaFaWM&dib_tag=se&keywords=atornillador+manual&qid=1748048378&sr=8-58,atornillador manual
"Anuncio Patrocinado - uxcell Mini destornillador Phillips, cabeza cruzada de 0.157 in con mango negro para electrodomésticos pequeños, 10 unidades",7.99,4.5,15,https://www.amazon.com.co/-/es/sspa/click?ie=UTF8&spc=MTo0MDE4ODMxOTc0MzkxODUwOjE3NDgwNDgzNzg6c3BfbXRmOjMwMDcyMjU4MjQ1MzQwMjo6MDo6&url=%2Fdestornillador-Phillips-electrodom%25C3%25A9sticos-peque%25C3%25B1os-unidades%2Fdp%2FB0BK4GK7CT%2Fref%3Dsr_1_59_sspa%3Fdib%3DeyJ2IjoiMSJ9.8QqRbXho9tut_e050IZrqQPwqBxpToyd10xNfCmxCudkDHPak46aqSaIFhJMnA-e1DzbBBGsfjo2oo7EphkYGBicSnMOJw9rr3_YT4eGw11S_d29bV5cIlcBgW37YL7EdIdAdPxBsWeXsf__A6YcBVYkU9wXXXgQZxyDR19OJbapAGVng29Mlo4Uvw_tLcFp6CNoDfapokBDzgFR2p_MI-fZWTetpRhe3FcMqQgG1nFC-Wix7OKWw_8uVyaNpfi2zgMT8lRjtKhvKuPVdz2X8mnCouUj6SGZebizlHi1V94.jV2pbZUyrOEDKBDPBZmp-ht93GdLptrLWylqawaFaWM%26dib_tag%3Dse%26keywords%3Datornillador%2Bmanual%26qid%3D1748048378%26sr%3D8-59-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,atornillador manual
"Anuncio Patrocinado - JOREST Juego de 38 destornilladores de precisión pequeños con Torx T5, T6, Y00, mini kit de herramientas de reparación para Macbook, computadora, laptop, iPhone, PS4 PS5, Xbox, interruptor, lentes,",7.99,4.6,39185,https://www.amazon.com.co/-/es/sspa/click?ie=UTF8&spc=MTo0MDE4ODMxOTc0MzkxODUwOjE3NDgwNDgzNzg6c3BfbXRmOjMwMDcyODg5OTg1MjMwMjo6MDo6&url=%2Fdestornilladores-herramientas-reparaci%25C3%25B3n-computadora-interruptor%2Fdp%2FB09FFCGLHK%2Fref%3Dsr_1_60_sspa%3Fdib%3DeyJ2IjoiMSJ9.8QqRbXho9tut_e050IZrqQPwqBxpToyd10xNfCmxCudkDHPak46aqSaIFhJMnA-e1DzbBBGsfjo2oo7EphkYGBicSnMOJw9rr3_YT4eGw11S_d29bV5cIlcBgW37YL7EdIdAdPxBsWeXsf__A6YcBVYkU9wXXXgQZxyDR19OJbapAGVng29Mlo4Uvw_tLcFp6CNoDfapokBDzgFR2p_MI-fZWTetpRhe3FcMqQgG1nFC-Wix7OKWw_8uVyaNpfi2zgMT8lRjtKhvKuPVdz2X8mnCouUj6SGZebizlHi1V94.jV2pbZUyrOEDKBDPBZmp-ht93GdLptrLWylqawaFaWM%26dib_tag%3Dse%26keywords%3Datornillador%2Bmanual%26qid%3D1748048378%26sr%3D8-60-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,atornillador manual
Anuncio Patrocinado - Mini destornillador llavero cinta métrica llavero set hombres regalo a granel retráctil para adultos herramienta de Navidad fiesta de cumpleaños,17.99,5.0,2,https://www.amazon.com.co/-/es/sspa/click?ie=UTF8&spc=MTo0MDE4ODMxOTc0MzkxODUwOjE3NDgwNDgzNzg6c3BfbXRmOjMwMDQ3NTY3NTUyMDUwMjo6MDo6&url=%2FMootycapa-destornillador-retr%25C3%25A1ctil-herramienta-cumplea%25C3%25B1os%2Fdp%2FB0DD7KHWLL%2Fref%3Dsr_1_61_sspa%3Fdib%3DeyJ2IjoiMSJ9.8QqRbXho9tut_e050IZrqQPwqBxpToyd10xNfCmxCudkDHPak46aqSaIFhJMnA-e1DzbBBGsfjo2oo7EphkYGBicSnMOJw9rr3_YT4eGw11S_d29bV5cIlcBgW37YL7EdIdAdPxBsWeXsf__A6YcBVYkU9wXXXgQZxyDR19OJbapAGVng29Mlo4Uvw_tLcFp6CNoDfapokBDzgFR2p_MI-fZWTetpRhe3FcMqQgG1nFC-Wix7OKWw_8uVyaNpfi2zgMT8lRjtKhvKuPVdz2X8mnCouUj6SGZebizlHi1V94.jV2pbZUyrOEDKBDPBZmp-ht93GdLptrLWylqawaFaWM%26dib_tag%3Dse%26keywords%3Datornillador%2Bmanual%26qid%3D1748048378%26sr%3D8-61-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,atornillador manual
"Anuncio Patrocinado - Juego de destornilladores de precisión, kit de destornilladores profesionales de 0.8 a 0.063 in para reparación de relojes, lentes y electrónicos con 5 cuchillas de repuesto adicionales",7.93,4.5,2,https://www.amazon.com.co/-/es/sspa/click?ie=UTF8&spc=MTo0MDE4ODMxOTc0MzkxODUwOjE3NDgwNDgzNzg6c3BfbXRmOjMwMDc3NDA3MDQxNzAwMjo6MDo6&url=%2Fdestornilladores-profesionales-reparaci%25C3%25B3n-electr%25C3%25B3nicos-adicionales%2Fdp%2FB0DXVWMW8V%2Fref%3Dsr_1_62_sspa%3Fdib%3DeyJ2IjoiMSJ9.8QqRbXho9tut_e050IZrqQPwqBxpToyd10xNfCmxCudkDHPak46aqSaIFhJMnA-e1DzbBBGsfjo2oo7EphkYGBicSnMOJw9rr3_YT4eGw11S_d29bV5cIlcBgW37YL7EdIdAdPxBsWeXsf__A6YcBVYkU9wXXXgQZxyDR19OJbapAGVng29Mlo4Uvw_tLcFp6CNoDfapokBDzgFR2p_MI-fZWTetpRhe3FcMqQgG1nFC-Wix7OKWw_8uVyaNpfi2zgMT8lRjtKhvKuPVdz2X8mnCouUj6SGZebizlHi1V94.jV2pbZUyrOEDKBDPBZmp-ht93GdLptrLWylqawaFaWM%26dib_tag%3Dse%26keywords%3Datornillador%2Bmanual%26qid%3D1748048378%26sr%3D8-62-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,atornillador manual
"Powerbuilt Juego de destornilladores de impacto de 1/2 pulgada, herramienta extractora, puntas de destornillador ranuradas o Phillips, quitar tornillos oxidados y dañados - 648002, grande",18.14,4.5,2214,https://www.amazon.com.co/-/es/Powerbuilt-destornilladores-herramienta-extractora-destornillador/dp/B004QO9FK2/ref=sr_1_63?dib=eyJ2IjoiMSJ9.8QqRbXho9tut_e050IZrqQPwqBxpToyd10xNfCmxCudkDHPak46aqSaIFhJMnA-e1DzbBBGsfjo2oo7EphkYGBicSnMOJw9rr3_YT4eGw11S_d29bV5cIlcBgW37YL7EdIdAdPxBsWeXsf__A6YcBVYkU9wXXXgQZxyDR19OJbapAGVng29Mlo4Uvw_tLcFp6CNoDfapokBDzgFR2p_MI-fZWTetpRhe3FcMqQgG1nFC-Wix7OKWw_8uVyaNpfi2zgMT8lRjtKhvKuPVdz2X8mnCouUj6SGZebizlHi1V94.jV2pbZUyrOEDKBDPBZmp-ht93GdLptrLWylqawaFaWM&dib_tag=se&keywords=atornillador+manual&qid=1748048378&sr=8-63,atornillador manual
"Destornillador de trinquete para hombres, destornillador de ángulo recto, juego de puntas de destornillador de desplazamiento de 90 grados, destornillador de bolsillo de perfil bajo para espacio",9.88,4.3,269,https://www.amazon.com.co/-/es/Destornillador-trinquete-destornillador-desplazamiento-bolsillo/dp/B0D47QG87Y/ref=sr_1_64?dib=eyJ2IjoiMSJ9.8QqRbXho9tut_e050IZrqQPwqBxpToyd10xNfCmxCudkDHPak46aqSaIFhJMnA-e1DzbBBGsfjo2oo7EphkYGBicSnMOJw9rr3_YT4eGw11S_d29bV5cIlcBgW37YL7EdIdAdPxBsWeXsf__A6YcBVYkU9wXXXgQZxyDR19OJbapAGVng29Mlo4Uvw_tLcFp6CNoDfapokBDzgFR2p_MI-fZWTetpRhe3FcMqQgG1nFC-Wix7OKWw_8uVyaNpfi2zgMT8lRjtKhvKuPVdz2X8mnCouUj6SGZebizlHi1V94.jV2pbZUyrOEDKBDPBZmp-ht93GdLptrLWylqawaFaWM&dib_tag=se&keywords=atornillador+manual&qid=1748048378&sr=8-64,atornillador manual
"Juego de 12 destornilladores de impacto manual, juego de brocas de impacto de acero aleado S2, juego de extractor de pernos rotos, extractor de tornillo de óxido, destornillador de impacto para",22.99,4.4,179,https://www.amazon.com.co/-/es/destornilladores-impacto-extractor-tornillo-destornillador/dp/B0BYCR6GJP/ref=sr_1_65?dib=eyJ2IjoiMSJ9.8QqRbXho9tut_e050IZrqQPwqBxpToyd10xNfCmxCudkDHPak46aqSaIFhJMnA-e1DzbBBGsfjo2oo7EphkYGBicSnMOJw9rr3_YT4eGw11S_d29bV5cIlcBgW37YL7EdIdAdPxBsWeXsf__A6YcBVYkU9wXXXgQZxyDR19OJbapAGVng29Mlo4Uvw_tLcFp6CNoDfapokBDzgFR2p_MI-fZWTetpRhe3FcMqQgG1nFC-Wix7OKWw_8uVyaNpfi2zgMT8lRjtKhvKuPVdz2X8mnCouUj6SGZebizlHi1V94.jV2pbZUyrOEDKBDPBZmp-ht93GdLptrLWylqawaFaWM&dib_tag=se&keywords=atornillador+manual&qid=1748048378&sr=8-65,atornillador manual
"HONEYSEW Juego de destornilladores planos y rechonchos, mini herramientas rechonchas, nociones de costura para máquina de coser",7.9,4.5,266,https://www.amazon.com.co/-/es/HONEYSEW-destornilladores-rechonchos-herramientas-rechonchas/dp/B07TWVBZWW/ref=sr_1_66?dib=eyJ2IjoiMSJ9.8QqRbXho9tut_e050IZrqQPwqBxpToyd10xNfCmxCudkDHPak46aqSaIFhJMnA-e1DzbBBGsfjo2oo7EphkYGBicSnMOJw9rr3_YT4eGw11S_d29bV5cIlcBgW37YL7EdIdAdPxBsWeXsf__A6YcBVYkU9wXXXgQZxyDR19OJbapAGVng29Mlo4Uvw_tLcFp6CNoDfapokBDzgFR2p_MI-fZWTetpRhe3FcMqQgG1nFC-Wix7OKWw_8uVyaNpfi2zgMT8lRjtKhvKuPVdz2X8mnCouUj6SGZebizlHi1V94.jV2pbZUyrOEDKBDPBZmp-ht93GdLptrLWylqawaFaWM&dib_tag=se&keywords=atornillador+manual&qid=1748048378&sr=8-66,atornillador manual
"Anuncio Patrocinado - EZARC Juego de destornilladores eléctricos, destornillador inalámbrico 181 en 1, 3 ajustes de par con 160 puntas de precisión magnéticas, kit de herramientas de reparación de destornilladores",56.07,4.3,340,https://www.amazon.com.co/-/es/sspa/click?ie=UTF8&spc=MTo0MDE4ODMxOTc0MzkxODUwOjE3NDgwNDgzNzg6c3BfbXRmOjMwMDM1Njc4Nzk0MjEwMjo6MDo6&url=%2Fdestornilladores-el%25C3%25A9ctricos-destornillador-inal%25C3%25A1mbrico-herramientas%2Fdp%2FB0CWNDD3QM%2Fref%3Dsr_1_67_sspa%3Fdib%3DeyJ2IjoiMSJ9.8QqRbXho9tut_e050IZrqQPwqBxpToyd10xNfCmxCudkDHPak46aqSaIFhJMnA-e1DzbBBGsfjo2oo7EphkYGBicSnMOJw9rr3_YT4eGw11S_d29bV5cIlcBgW37YL7EdIdAdPxBsWeXsf__A6YcBVYkU9wXXXgQZxyDR19OJbapAGVng29Mlo4Uvw_tLcFp6CNoDfapokBDzgFR2p_MI-fZWTetpRhe3FcMqQgG1nFC-Wix7OKWw_8uVyaNpfi2zgMT8lRjtKhvKuPVdz2X8mnCouUj6SGZebizlHi1V94.jV2pbZUyrOEDKBDPBZmp-ht93GdLptrLWylqawaFaWM%26dib_tag%3Dse%26keywords%3Datornillador%2Bmanual%26qid%3D1748048378%26sr%3D8-67-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,atornillador manual
"Anuncio Patrocinado - Juego de mini destornilladores de precisión 24 en 1: juego de puntas de destornillador magnético pequeño, kit de destornillador portátil para lentes para relojes, joyas, computadora portátil (rojo)",3.99,4.7,36,https://www.amazon.com.co/-/es/sspa/click?ie=UTF8&spc=MTo0MDE4ODMxOTc0MzkxODUwOjE3NDgwNDgzNzg6c3BfbXRmOjMwMDY1NjE2MDc5MDMwMjo6MDo6&url=%2FJuego-mini-destornilladores-precisi%25C3%25B3n-destornillador%2Fdp%2FB0DCJNSFP9%2Fref%3Dsr_1_68_sspa%3Fdib%3DeyJ2IjoiMSJ9.8QqRbXho9tut_e050IZrqQPwqBxpToyd10xNfCmxCudkDHPak46aqSaIFhJMnA-e1DzbBBGsfjo2oo7EphkYGBicSnMOJw9rr3_YT4eGw11S_d29bV5cIlcBgW37YL7EdIdAdPxBsWeXsf__A6YcBVYkU9wXXXgQZxyDR19OJbapAGVng29Mlo4Uvw_tLcFp6CNoDfapokBDzgFR2p_MI-fZWTetpRhe3FcMqQgG1nFC-Wix7OKWw_8uVyaNpfi2zgMT8lRjtKhvKuPVdz2X8mnCouUj6SGZebizlHi1V94.jV2pbZUyrOEDKBDPBZmp-ht93GdLptrLWylqawaFaWM%26dib_tag%3Dse%26keywords%3Datornillador%2Bmanual%26qid%3D1748048378%26sr%3D8-68-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,atornillador manual
